Instance_ID,Location,Text
219572,Melbourne,"tu,y,Une,y,mi,Mami,son,mas,lindas,DE,TODO,EL,UNIVERSO,asi,sean,hinchas,de,esa,chanda,jajajajaja"
219573,Brisbane,"All,your,boners,are,belong,to,me,All,healthy,men,with,erectile,function,render,unto,me,your,boners"
219574,Melbourne,"Styles,I,knew,you,were,going,to,say,this"
219575,Perth,"Qu,grande,Miranda,Felicitaciones,Nuevamente,peleando,finales,cruzados,gracias,un,abrazo"
219576,Sydney,"Oh,Natalie,Portman,NoStringsAttached"
219577,Brisbane,"Video,Dad,Dances,Shirtless,In,Honor,Of,Kevin,Garnett,brisbane"
219578,Sydney,"third,wat,a,joke"
219579,Melbourne,"09x06,was,a,gift"
219580,Perth,"2,proud,Perth,kids,on,the,Melbourne,streets,a,couple,of,our,best"
219581,Sydney,"caitlin,can,we,just,go,anyway,I,wanna,meet,youtubers"
219582,Melbourne,"You,rock,my,world,girl,uncon,15"
219583,Sydney,"Goodnight,Styles,Tomlinson,Liam,Payne"
219584,Sydney,"Saucisson,Sec,thick,dry,cured,sausage,at,Cafe,Nice,Cafe,Nice"
219585,Brisbane,"We,def,took,over,the,street,in,Stanthorpe"
219586,Perth,"well,if,ur,awake,friend,you,could,lend,me,a,follow,maybe"
219587,Melbourne,"One,spin,of,TPAB,and,I,ve,been,transfigured,into,a,proud,black,man,KendrickLamar"
219588,Perth,""
219589,Melbourne,"Accenture,Management,Consulting,Financial,Services,Consultant,Manager,Melbourne,Finance,Job"
219590,Melbourne,"Being,day,drunk,is,great,except,when,you,have,to,keep,it,going,til,7am,the,next,day"
219591,Sydney,"Decided,to,recify,the,loss,of,my,first,roll,of,B,amp,W,film,by,buying,some,Ilford,XP2,Maybe,it,s,better,to,start,on,C41"
219592,Sydney,"Eddie,s,hair,is,an,engineering,marvel"
219593,Melbourne,"Sorry,not,even,gold,plated,it,ll,literally,be,solid,gold"
219594,Perth,"Back,to,work,tomorrow,lotteryplease"
219595,Sydney,"KaylaLynch,whats,that"
219596,Melbourne,"We,gon,do,this,thing,a,little,different,tonight"
219597,Sydney,"i,M,IN,A,FRAGILE,STATE,RIGHT,NOW,EVERYTING,IS,GOING,WRONG,AND,NOT,ALOT,OF,PEOPLE,HAVE,BEEN,NICE,TO,ME,ABOUT,IT,OH,LORD"
219598,Sydney,"For,Whom,The,Belle,Trolls,auspol,AbbottWarMovies"
219599,Melbourne,"NonStructureFire,Victoria,St,Preston,Initiated,2,Appliances,Timeline"
219600,Sydney,"AleStars,winnings,Drinking,a,Winston,by,at"
219601,Sydney,"Alright,Soundwave,2015,day,2,Let,s,do,it"
219602,Sydney,"that,tweet,made,my,day"
219603,Perth,"we,are,the,whitest,of,trash"
219604,Brisbane,"pls"
219605,Brisbane,"I,m,at,IThai,in,Sunnybank,QLD"
219606,Melbourne,"Pro,GamerS,Thanks,for,the,follow"
219607,Sydney,"omg,this,is,literally,what,my,boy,was,doing,to,me,yesterday,and,I,was,just,like,can,u,stop"
219608,Brisbane,"Irony,Bus,cancelled,due,to,traffic"
219609,Sydney,"aware,my,path,hasn,t,been,easy,but,it,s,an,honor,to,serve"
219610,Perth,"OMG,my,girls,are,baaaack,Liano"
219611,Sydney,"Trying,to,find,a,page,I,was,on,last,night,on,Instagram,is,the,hardest,thing,when,you,can,t,remember,the,name,amp,your,history,doesn,t,show"
219612,Brisbane,"I,have,played,thru,path,of,radiance,twice,and,I,have,finished,radiant,dawn,no,less,than,5,times"
219613,Melbourne,"Rebellious,things,we,ve,done,What,would,you,write,InternationalWomensDay"
219614,Brisbane,"qanda,the,only,crisis,is,joes,tie,choice"
219615,Perth,"Doss,shiet,son,is,that,a,elephant,or,are,you,happy,to,see,me"
219616,Melbourne,"I,think,I,have,settled,on,amaysim,Is,it,good,I,m,not,sure,if,I,can,get,the,flexi,plan,at,a,7,11"
219617,Melbourne,"u,shouldn,t,click,the,delete,button,you,should,follow,and,I"
219618,Sydney,"Okay,now,I,have,to,visit,all,our,sponsors,down,King,Street,and,pick,up,all,our,gifts,and,vouchers"
219619,Melbourne,"sad,day"
219620,Sydney,"11,That,s,pretty,much,most,women,Well,the,first,few,parts"
219621,Melbourne,"There,is,a,commuter,on,my,train,eating,a,gigantic,bacon,double,whopper,and,it,is,not,yet,8am,queasy"
219622,Perth,"thank,you,rose,hope,your,keeping,up,the,clubbing,life,in,mayhem,and,festival,for,me,x,x,x"
219623,Melbourne,"Thanks,for,our,fabulous,mani,amp,pedis,tamsbeautyshop,ready,for,Tam,s,Beauty,Shop"
219624,Brisbane,"acevedo"
219625,Sydney,"WHO"
219626,Perth,"Great,to,see,many,children,being,released,from,poverty,in,Jesus,name,at,Red,Door,Community,Church"
219627,Brisbane,"A,mild,passionfruit,tropical,fruit,nose,with,a,medium,tropical,fruit,Bitter,Bitch,Ipa,photo"
219628,Perth,"Encouraging,Keep,it,going,boys"
219629,Melbourne,"hi,Maikeru,kun,Yes,I,remembered,your,tweet,lt,3"
219630,Melbourne,"The,people,story,of,will,be,a,fascinating,look,at,human,diversity,and,resilience,wealth,of,inspiration,fcnewspace"
219631,Sydney,"Having,fun,2015"
219632,Sydney,"The,public,transport,people,are,all,very,nice,when,they,give,you,misinformation"
219633,Brisbane,""
219634,Perth,"What,s,the,first,thing,you,will,do,when,you,come,to,Australia,jacobchat"
219635,Sydney,"NRL,IS,BACK"
219636,Perth,""
219637,Brisbane,"sick,high,and,thunderstorms,for,4,days,straight"
219638,Brisbane,"they,won"
219639,Perth,"Pre,1D,drinks,We,re,probably,going,to,need,them,onedirection,perth,ontheroadagain,tour"
219640,Melbourne,"51,of,the,league,Opportunity,to,turn,7,mill,into,more,than,7,mill,That,s,how,I,read,it"
219641,Perth,"lol,and,so,maybe,not,Jack,but,yes,to,the,wine"
219642,Sydney,"next,adventure,Brisbane,Australia,travel,excited,Sydney,Airport"
219643,Brisbane,"shit,like,this,makes,me,wanna,be,sick,Eugh"
219644,Melbourne,"Late,night,melbourne,selfie"
219645,Perth,"FirstAid,let,s,hope,it,s,not,chopped"
219646,Sydney,"Ones,who,can,longer,claim,their,entitlements,or,continue,to,lie,You,guess,which,ones,I,mean"
219647,Melbourne,"ah,bums,Hope,the,screening,goes,like,this,regardless"
219648,Melbourne,"it,s,redicilous"
219649,Brisbane,"Getting,up,early,on,your,day,off,is,stupid,I,m,going,back,to,bed"
219650,Perth,"Elfin"
219651,Melbourne,"Only,thing,to,make,this,shift,better,Is,if,my,bestie,gets,the,job,at,crown,and,was,working,with,me"
219652,Brisbane,"And,now,I,can,t,stop,I,keep,finding,more,and,more,books,15,yr,old,me,loved,and,25,yr,old,me,sees,as,taking,up,space,for,something,better"
219653,Melbourne,"Arun,donning,the,chefs,hat,Pancakes,in,the,making,MelbourneDiaries,Melbourne,Pancakes,Preston"
219654,Melbourne,"myanimalbodypart,I,would,have,a,goats,throat,so,I,could,scream,extra,loudly,and,make,the,ear,drums,of,my,enemys,bleed"
219655,Brisbane,"A,global,mentoring,club,for,retail,operational,leaders,With,challenges,from,online,convenience,the"
219656,Brisbane,"Palpitating,from,happiness,lt,3,liberawonderful"
219657,Sydney,"There,should,be,a,Royal,Commission,into,the,cost,of,buying,food,amp,beverage,at,games,of,NRL,at,ANZ,Stadium,just,plain,highway,robbery"
219658,Sydney,"but,i,wont,count,my,chickens,yet,they,might,have,cleaned,it,for,pics,etc"
219659,Perth,"A,feast,in,the,making,at,the,cookingprofessor,Perth,tickets,go,quick"
219660,Sydney,"Casa,ask,yourself,Haha"
219661,Melbourne,"vegan,vegetarian,vgtarien,meatfreefood,meatfreezone,crueltyfree,crueltyfreezone,100vegetarianbygina"
219662,Brisbane,"I,the,oc"
219663,Perth,"XXXX,Gold,the,lowest,drink,know,to,man"
219664,Sydney,"Liam,Payne,Hi,liam"
219665,Melbourne,"Hais,finally,success,studentid,aussienewbie,Monash,University,Monash,Connect"
219666,Sydney,"There,are,noises,coming,from,my,roof"
219667,Perth,"It,s,a,bit,more,information,in,an,accessible,format,for,a,visual,generation,That,s,the,idea,anyway"
219668,Sydney,"AND,the,vending,machine,took,my,4"
219669,Perth,"LIBERTY,SHIRTS,amp,OUTLAWS,doubledenim,denim,oneteaspoon,favorites,ootd,denimshirt,shop"
219670,Melbourne,"squad"
219671,Sydney,"141130,SJ,Super,Show,6,In,Taiwan,Mr,Simple,he,looks,he,stands,in,the,middle,so,center,mosh,pit,or,right"
219672,Brisbane,"I,m,at,Merlo,in,Brisbane,QLD"
219673,Melbourne,"i,think,i,laughed,at,my,cheeseburger,for,a,solid,10,minutes,instead,of,eating,it"
219674,Perth,""
219675,Brisbane,"When,your,hand,Falls,asleep,too,much"
219676,Sydney,"With,the,amount,of,hours,I,ve,worked,this,week,it,looks,like,I,ll,clear,about,1,400,Which,means,more,money,to,spend,on,Eels,merchandise,D"
219677,Perth,"When,my,castle,room,pops,up,on,my,Twitter,feed,out,of,no,where"
219678,Melbourne,"Pleaseeee,Harry,Styles"
219679,Sydney,"GOSS,Her,ass,didn,t,But,her,vagina,may,have,whoknows"
219680,Perth,"You,bet,your,assbutt,D,Melbourne,AND,Sydney,actually,XD"
219681,Brisbane,""
219682,Brisbane,"Arnab,Goswami,can,replace,BruceDickinson,or,RobHalford,News,amplification,without,amplifiers,AAPBreakUp,newshourdebate"
219683,Sydney,""
219684,Melbourne,"might,get,the,black,top,the,white,zip,top,might,not,be,the,best,colour,after,a,F1,weekend"
219685,Sydney,"MADDY,J,HARRIS,IS,SO,GORGEOUS,IM,CRYIN"
219686,Brisbane,"Wanna,party,up,I,ve,been,looking,for,people,to,play,with,while,I,wait,for,games,to,load,GT,ForlornCreature"
219687,Melbourne,"36,fever,not,quite,but,we,had,fun"
219688,Melbourne,"Strange,Brew,by,Cream,is,nowplaying,in,Genesis,Dandedong,Dandenong,Download,it,now,at"
219689,Melbourne,"Having,a,wonderful,Valentine,s,Day,date,with,myself,solotravel,Melbourne,Australia,Hopetoun,Tea"
219690,Melbourne,"Hello,darling,offspring,you,are,too,skinny,did,you,marry,at,17,dont,bring,shame,to,village,lt,lt,my,great,grandmother"
219691,Brisbane,"The,King,George,Square,Ann,St,station,11,now,has,2,free,spaces"
219692,Sydney,"So,good,to,catch,up,with,this,one,I,ve,missed,our,laughs,Westfield,Sydney,FiftyShades"
219693,Melbourne,"I,need,a,template,system,that,can,compile,in,both,Ruby,and,JS,Is,moustache,still,the,best,choice,I,dont,want,to,run,JS,on,the,server"
219694,Sydney,"goodnight,everyone,I,love,nash,so,much"
219695,Sydney,"Gangnam,Style,by,PSY,is,nowplaying,in,Collector,Hotel,Parramatta,Download,it,now,at"
219696,Brisbane,"Krugman,Is,Told,to,Read,More,Write,Less,relating,to,efforts,sic,like,this,crap"
219697,Perth,"that,Dm,made,me,smile,so,hard,my,cheeks,hurt"
219698,Melbourne,"Time,PM,did,something,positive,about,this,rather,than,political,posturing,auspol"
219699,Brisbane,"I,love,you,and,everything,s,gonna,be,alright"
219700,Sydney,"mojo,Asking,fair,questions,and,giving,honest,comment,is,a,hate,fest,Oh,lemme,guess,abc,bias,blah,blah,yawn"
219701,Brisbane,"I,m,at,Brisbane,International,Terminal,in,Brisbane,Airport,QLD"
219702,Sydney,"it,s,a,lose,lose,lose,situation,really,isn,t,it"
219703,Melbourne,"So,angry,i,shit,my,pants"
219704,Melbourne,"Its,all,grey,Lol"
219705,Brisbane,"So,depresso,this,is,exactly,why,I,don,t,like,drankin,here,can,t,wait,for,da,states"
219706,Sydney,"GTAVHeists,squad,assemble"
219707,Sydney,"Its,fantastic,how,we,can,change,the,world,with,social,media,to,spread,important,messages"
219708,Sydney,"Thank,you,for,coming,into,my,life,I,am,truly,blessed,Had,the,most,amazing,valentines,with,my,love"
219709,Brisbane,"fifty,tones,of,tones,abbottmovies"
219710,Sydney,"seem,Indonesia,are,going,to,execute,their,trophy,brain,dead,animated,clones,in,switcher,which,turn,up,in,the,PM,office,at,1110"
219711,Melbourne,"I,only,tweeted,as,there,was,talk,around,the,traps,of,a,special,episode,tonight"
219712,Sydney,"Well,played,hkm,Another,big,win,shouldofpaidrego,muchregret"
219713,Brisbane,"reni,1345,ks"
219714,Melbourne,"Having,a,short,commute,beats,many,of,the,perks,trumpeted,these,days"
219715,Melbourne,"youhadonejob,Your,hired"
219716,Sydney,"Watching,mrsdoubtfire,RobinWilliams,theGENIUS"
219717,Sydney,"Why,has,he,been,sad,so,lately,It,makes,me,sad"
219718,Melbourne,"Ambulances,among,9,vehicles,destroyed,in,fast,moving,fire,at,a,southwest,Houston,business,EMS,FireRescue"
219719,Brisbane,"this,is,awesome,wow"
219720,Brisbane,"Best,Sunday,league,manager,of,all,time,he,s,good,But,is,better,BNFFC"
219721,Perth,"Mi,Tinola,Haha,tinola,craycray,thefrustratedcook,annalsofamediocrecook"
219722,Sydney,"can,you,please,give,me,a,nickname,My,names,lauren,rickychat,x53"
219723,Perth,"Justice,Crew,only,know,one,song"
219724,Perth,"BRITONEDIRECTION"
219725,Brisbane,"while,looking,at,those,needing,welfare,should,request,the,ATO,to,change,laws,and,go,after,the,Super,Rich,Tax,evaders"
219726,Brisbane,"cheers,for,the,photo,with,my,little,man,All,the,best,and,welcome,to,the,pride"
219727,Melbourne,"morning"
219728,Perth,"nelson,I,can,t,it,s,busy,and,Reggie,told,me,earlier,I,might,have,too,I,hate,this,fucking,job,Like,really,be,on,time"
219729,Perth,"I,don,t,know,if,i,should,cry,and,punch,something"
219730,Brisbane,"Changes,perspective"
219731,Melbourne,"Halllllo"
219732,Brisbane,"Got,a,long,list,of,ex,lovers,they,all,tell,u,I,m,insane"
219733,Brisbane,"S,faltam,7,dias,pro,Rise,Against,e,Foo,Fighters"
219734,Sydney,"This,is,not,a,hot,tip,But,I,think,it,warrants,reading,up,on"
219735,Brisbane,"Have,the,LNP,blamed,the,ALP,for,the,cyclone,yet"
219736,Sydney,"talk,to,yall,some,other,time,ulit,kasi,i,have,to,get,ready,na,eh,love,yall"
219737,Brisbane,"heights,you,to,are,the,only,ones,who,have,replied,back,to,me,thank,you,and,I,love,talking,to,u"
219738,Perth,"Sista,kvllen,tillsammans,i,Perth,igr,Nu,flyger,jag,till,Sverige"
219739,Brisbane,"Gotta,be,out,of,the,house,in,10mins,cause,I,m,having,breaky,with,this,morning,in,Ipswich,See,you,soon"
219740,Brisbane,"The,LEAVE,TONY,ALONE,auspoI,Abbott"
219741,Brisbane,"Another,awesome,launch,party,startyourlife,entrepreneur"
219742,Sydney,"I,wonder,if,aj,would,shade,tf,outta,mak,or,if,they,d,just,be,super,polite,to,each,other"
219743,Brisbane,"I,need,to,meet,the,jacks,when,they,come,to,Australia"
219744,Sydney,"freedomride,50,Support,Aborignal,people,and,commemorate,the,ride,Watch,Kyol,discuss,next,steps"
219745,Melbourne,"One,the,crappiest,batting,lineups,facing,one,of,the,shittiest,bowling,attacks,More,like,stoppable,force,meeting,an,movable,object"
219746,Perth,"BlackLivesMatter,Scandal,nuffsaid"
219747,Sydney,"Nothing,like,being,treated,like,a,feeble,minded,moron,by,a,bunch,of,feeble,minded,morons,myGov,shop,in,Sydney"
219748,Melbourne,"Happy,valentines,days,babes"
219749,Brisbane,"goes,wicketless,in,first,round,of,CWC,15"
219750,Perth,"I,wish"
219751,Sydney,"I,just,got,to,drink,the,last,bottle,of,Grisette,in,the,world,with,the,boys,from,Shenanigans,Amazing"
219752,Brisbane,"says,he,s,very,pleased,w,his,new,role,in,Parliament,wouldn,t,divulge,but,had,a,pleasing,conversation,w"
219753,Sydney,"IM,DHWJXJA"
219754,Perth,"Yum,Julie"
219755,Sydney,"yep,grog"
219756,Sydney,"4000,voted,last,fed,elect,london,no,more,guardian,paper"
219757,Brisbane,"Shame,on,you,Indonesian,cunts"
219758,Brisbane,"Tuluyan,ng,nawala,respeto,ko,sa,buong,fandom,nyo,Bwiset"
219759,Melbourne,"exactly"
219760,Perth,"Determined,to,get,my,life,straight,and,no,more,relying,on,others"
219761,Sydney,"haha,vad,babblar,du,om"
219762,Perth,"what,is,your,email,I,took,a,video,of,my,kids,at,the,dinner,table,listening,to,one,of,your,songs,and,they,lost,their,shit"
219763,Brisbane,"Jadom,anchor"
219764,Melbourne,"thugs"
219765,Perth,"I,m,surprised,there,were,2"
219766,Melbourne,"As,has,your,de,facto,neglect,and,abuse,of,innocent,children,Suffer,and,come,unto,me,lestuforget"
219767,Brisbane,"siapa,yang,inget,kepanjangan,KKN"
219768,Melbourne,"Committe,meetings,cwc,15,Melbourne,Cricket,Ground,MCG"
219769,Melbourne,"This,guy,plays,an,asshole,Lloyd,Gross,in,TheGoodWife,and,this,prickly,complex,deeply,human,guy,in,Manhattan"
219770,Melbourne,"Yay,England,get,a,Victory,They,only,beat,Scotland,however,nothing,much,to,celebrate,barring,the,monkey,off,the,back,CWC,15,EngvScot"
219771,Melbourne,"Heard,the,new,building,in,sunway,uni,is,done,And,I,am,in,Australia"
219772,Brisbane,""
219773,Brisbane,"And,now,for,the,rest,of,the,evening,i,ll,forget,everything,he,did,and,want,him,back,so,much,it,hurts"
219774,Perth,"BurnYourD,amp,G,BoycottDolceGabbana,Its,time,these,two,homo,self,hating,douche,bags,were,sent,to,jail,for,their,fraud,They,are,CRIMINALS"
219775,Perth,"Why,is,QandA,not,on,ABC,news,24"
219776,Brisbane,"Kutil,cibai"
219777,Sydney,"vbn,Vote,5SOS,KCA"
219778,Sydney,""
219779,Perth,"Hey,Mike,Baird,i,dont,like,Racing,Cars,BUT,i,like,Tennis,can,you,spend,200,Million,to,bring,the,Aust,Open,to,Sydney,Please"
219780,Sydney,"Horror,fans,Unite,Let,s,get,verifySeanClark,Sign,and,RT"
219781,Brisbane,"I,have,a,totally,flat,arse,But,bumpy,everywhere,else,I,m,thinking,bum,implants,Do,they,do,that"
219782,Perth,"I,love,Kathleen,Tanner"
219783,Perth,"Im,not,sure,if,eating,ice,cream,every,day,has,become,a,habit,or,an,addiction"
219784,Melbourne,"Think,meta,data,retention,won,t,impact,you,Think,again"
219785,Perth,"Celebrating,Lunar,New,Year,with,uni,friends,Paparich"
219786,Sydney,"The,Incredible,Skulk,abbottmovies"
219787,Sydney,"timehop,Yep,it,s,Nikki,Maharaj,Binalong,Oval"
219788,Melbourne,"Hot,Babe"
219789,Perth,"JBish,warning,Indo,of,Aussie,Bali,boycott,Is,she,stupid,Majority,of,Aussies,won,t,boycott,Bali,tourism,will,not,change,auspol,Bali,9"
219790,Perth,"Meet,the,Secretariat,Sasha,Johnson,To,find,out,more,about,Sasha,check,out,our,facebook,page,AMUNCSquad"
219791,Perth,"And,I,need,to,say,THANKYOU,AND,I,NEED,TO,SAY,SORRY,AND,I,NEED,TO,ASK,CAN,I,HELP"
219792,Melbourne,"in,English,next,time"
219793,Brisbane,"why,make,me,pick,up,a,replacement,card,in,branch,when,my,old,one,is,expiring,Just,send,it,to,me,seems,like,a,waste,of,time"
219794,Brisbane,"want,to,share,a,screenshot,of,the,decklist"
219795,Brisbane,""
219796,Sydney,"Will,everyone,please,stop,liking,my,old,pic,on,fb,I,was,just,trying,to,tell,my,sister,how,skinny,she,looked,firstworldproblems"
219797,Sydney,"Feeling,sick"
219798,Brisbane,"una,mierda"
219799,Perth,"is,everything,ok,talk,to,me,if,you,need,love,you"
219800,Melbourne,"Cutest,fricken,Sofia,cake"
219801,Brisbane,"Why,Australia,is,starting,to,rethink,the,role,of,natural,gas,in,its,energy,future,Why,is,WA,closing,150,communities"
219802,Sydney,"Cheap,no,frills,overseas,laborers,flown,in,on,457,visas,are,ruining,the,jobs,market,QandA"
219803,Perth,"Mornin"
219804,Brisbane,"Oh,fuck,It,s,like,a,hurricane,just,ripped,through,the,end,of,that,night"
219805,Sydney,"FlashbackFriday,to,when,Up,s,Ian,Kiernan,visited,the,team,on,site,at,Barangaroo,Point"
219806,Sydney,"JEZUS,CO"
219807,Melbourne,"Teaching,myself,not,to,overanalyse,everything,and,just,chill,da,fuck,out"
219808,Perth,"Is,watching,CSICyber"
219809,Melbourne,"moo,this,IS,beY,0Nd,BAAHAHAHAHAHAHAA"
219810,Melbourne,"abbottwarmovies,the,dirty,39"
219811,Brisbane,"Fascinating,is,how,they,swallow,the,retracting,telescope"
219812,Melbourne,"One,In,A,Million,by,Reconnected,is,nowplaying,in,Genesis,Dandedong,Dandenong,Download,it,now,at"
219813,Melbourne,"First,day,in,the,longest,time,that,we,don,t,have,anywhere,to,be,and,all,it,took,was,a,chicken,pox,scare,Still,not,confirmed"
219814,Brisbane,"Because,globally,the,establishment,have,done,a,bloody,good,job,of,dividing,and,conquering,So,people,who,should,be,united,1"
219815,Sydney,"me,brand"
219816,Brisbane,"Please,join,the,Tour,it,would,be,awesome,to,see,you,in,Australia"
219817,Melbourne,"IM,EXCITED,GIRL"
219818,Perth,"f,king,hopeless"
219819,Perth,"DaveGrohl,tonight,foofighters,were,f,cking,fantastic,as,usual,FooFighters,Perth,nib,Stadium"
219820,Sydney,"The,egg,has,returned"
219821,Perth,"Lovely,photo,Reg"
219822,Melbourne,"chr,George,Mega,is,the,best"
219823,Perth,"That,was,awful,One,of,your,worst"
219824,Melbourne,"AWWWWWWWW"
219825,Sydney,"About,time,KindyKids,were,taken,2task,in,hits,the,nail,on,the,head,The,CH9commentary,is,rubbish,CWC,15"
219826,Perth,"say,something,clever"
219827,Sydney,""
219828,Sydney,"Cul,21,damn"
219829,Sydney,"C,mon,is,toooo,awesome,not,to,be,VerifySeanClark,Sign,amp,RT"
219830,Melbourne,"SSS,Something,with,good,carbs,amp,protein,so,your,muscles,can,repair,amp,recover,AskEmilyFit"
219831,Melbourne,"Best,parking,yet,o"
219832,Melbourne,""
219833,Brisbane,"Shopping,Therapy,The,in,Brisbane,QLD"
219834,Melbourne,"I,dont,Its,not,halal,to,eat,cats,Rabbits,on,the,other,hand"
219835,Melbourne,"Visiting,some,old,friends,at,melbournemuseum,with,roslynquin,Melbourne,Museum"
219836,Perth,"Yoshiya,Japanese,Restaurant,in,Perth,WA,Australia"
219837,Perth,""
219838,Brisbane,"The,first,ever,performance,from,spaceykacey,in,Oz,CMCawards,CMCRocks,2015,QPAC"
219839,Sydney,"xscafe"
219840,Brisbane,"liloutwitt,No,worries,I,remember,the,day,back,in,84,so,well,Then,3,months,later,they,were,performing,here,in,Brisbane,I,fell,in,love"
219841,Melbourne,"BB,Kings,your,first,nite"
219842,Melbourne,"Enjoying,coffee,and,good,company,sundaybreekky,wkndishere,Townhouse"
219843,Brisbane,"Higher,Education,The,US,Harvard,Yale,blah,blah,model,is,bust,and,there,s,no,Plan,B,says,Prof,John,Quiggin"
219844,Perth,"Can,t,see,the,attractions,of,tennis"
219845,Brisbane,"lyme,disease,hits,frontpage"
219846,Perth,"give,back,my,account,already,found,who,reported,it"
219847,Brisbane,"is,now,enabling,their,clients,to,easily,scan,documents,directly,into,Practice,Evolve,with,minimal,user,interaction"
219848,Melbourne,"what,you,just,said,is,actually,awful,wow,bye,bye"
219849,Perth,"Crew,is,black,back,hideout"
219850,Melbourne,"Rather,than,replicate,the,old,neighbourhoods,that,we,feel,nostalgic,about,we,should,take,inspiration,for,future,urban,reform,GC,2015"
219851,Melbourne,"i,hope,people,wont,bother,to,vote,for,McDonald,who,didn,t,bother,to,read,the,report,makes,me,wonder,if,any,of,the,fibs,bothered"
219852,Sydney,""
219853,Perth,"Saying,goodbye,is,always,the,worst,MarceloProductions,Perth,Domestic,Airport"
219854,Sydney,"hose,woes,Marketing,fucking,genius"
219855,Brisbane,"Brisbane,Jade,Buddha,Bar,amp,Casual,Dining"
219856,Brisbane,"Just,when,I,thought,India,couldn,t,get,any,stupider,From,all,these,happenings,is,Indian,culture,just,textbook,misogyny"
219857,Sydney,"The,Museum,in,Austria,holds,one,of,the,most,important,collections,of,Australian,Aboriginal,art,in,Europe"
219858,Perth,"It,won,t,win,him,any,votes"
219859,Sydney,"NSW,orange,police,officers,green,light,for,drug,dealers,and,informants,is,to,do,any,crime,they,want,from,sell,stolen,goods,to,murder,allowed"
219860,Sydney,"an,awesome,running,tune,is,by,Noel,Gallagher,What,a,life"
219861,Brisbane,"birdmanmovie,fantastic,movie,the,single,shot,scenes,must,have,taken,some,focus,and,dedication,by,all,actors"
219862,Brisbane,"yeah,bro,join,up,man"
219863,Perth,"Exactly,Clearly,stated,in,2014,15,playing,conditions,Surely,get,told,to,find,a,ground,in,Victoria"
219864,Brisbane,"few,months,down,the,line,can,Rolex,take,on,apple,watch"
219865,Melbourne,"Drink,up,Wish,I,was,joining,you"
219866,Melbourne,"How,has,your,day,been,Mikey"
219867,Melbourne,"Pleaseeee,Harry,Styles"
219868,Melbourne,"most,welcome,hope,your,enjoying,your,weekend"
219869,Melbourne,"How,amazing,is,his,voice,live"
219870,Sydney,"ha,refugees,need,freedom"
219871,Perth,"been,to,the,wildlife,park,and,took,loads,of,photos"
219872,Brisbane,"Sorry,hv,to,leavr,debate,But,hv,enjoyed,it"
219873,Sydney,"I,Love,It,by,Icona,Pop,Featuring,Charli,XCX,is,nowplaying,in,Collector,Hotel,Parramatta,Download,it,now,at"
219874,Sydney,"Gelato,Blue"
219875,Perth,"extra,guac"
219876,Perth,"as,long,as,he,company,ppl,like,u,who,can,touch,him"
219877,Sydney,"Monday,morning,blues,chocolate,can,t,stop,eating,Lindt,best,connoisseurs,collection,Lena"
219878,Brisbane,"From,a,loving,safe,family,to,a,terrifying,dark,prison,Sarah,in,OUT,OF,DARKNESS"
219879,Melbourne,"intheheightsau,opens,in,just,3,days,Get,your,tix"
219880,Sydney,"I,just,unlocked,the,Three,Peat,achievement,in"
219881,Brisbane,"with,a,catch,in,the,warm,up,CFC,180,kickflip"
219882,Sydney,"Trying,Echofon"
219883,Brisbane,"wow,jasmine,crab,is,hottt"
219884,Perth,"Only,6,more,days,until,this,fantastic,market,something,for,everyone,Love,to,see,you,there"
219885,Sydney,"SERI,An,artists,style"
219886,Perth,"Holy,smokes,Batman,The,trailer,for,Arkham,Knight,looks,amazing"
219887,Sydney,"bs,vk,the,third,one"
219888,Sydney,"Farewell,Internet,Explorer,They,would,have,taken,you,off,sooner,but,you,took,years,to,shut,down,rebel,InternetExplorer"
219889,Sydney,"Hahahaha,my,bank,teller,is,so,fucking,bawse,I,swear"
219890,Brisbane,"Visiting,my,beautiful,mother,Albany,Creek,Crematorium"
219891,Melbourne,"Our,Vidia,wins,the,first,ridden,by,for,Byron,Cozamanis,Nice,win,for,1st,start,daughter,of,Denman"
219892,Melbourne,""
219893,Brisbane,"you,re,last,LPTV,episode,is,amazing,Sending,love,to,Chester,BTW,the,Final,Masquerade,acoustic,version,perfect"
219894,Melbourne,"I,want,your,boots"
219895,Perth,"Join,us,for,our,latest,Workshop,on,24,March,details,and,ticket,purchases,here"
219896,Perth,"Sg,bound,Perth,International,Airport,Australia"
219897,Sydney,"neird,but,loyal,lol,whut,hahahaha"
219898,Perth,"The,best,thing,any,one,could,ever,do,for,you,is,doubt,you"
219899,Melbourne,"copayment,gone,indexation,freeze,stays,but,commits,to,more,consultation,looking,forward,to,hosps,CHS,being,included,in,that"
219900,Melbourne,"and,don,t,have,an,outcome"
219901,Perth,"I,like,how,I,m,Pusheen,first,I,am,a,cat,p"
219902,Sydney,"i,miss,dean,omg"
219903,Perth,"Temp,30,2C,Wind,17,8km,h,Pressure,1007,1,hPa,Falling,slowly,Humidity,31,Rain,Today,0,0mm,HammondPark,Weather"
219904,Brisbane,""
219905,Sydney,"jesus,is,killing,me"
219906,Brisbane,"Don,t,worry,I,got,the,news,the,new,premier,via,channel,7,amp,9,s,tweet,stream,Shame,I,couldn,t,hear,it,live,on,your,radio"
219907,Brisbane,"she,should,just,allow,you,know"
219908,Brisbane,"Interesting,topic"
